#GO_id	Name	Count	Count_pct	Abund	Abund_pct	Abund_DLM2	Abund_pct_DLM2	Abund_GEM2	Abund_pct_GEM2	Abund_LCM1	Abund_pct_LCM1	Abund_PLM2	Abund_pct_PLM2
GO:0044161	"host cell cytoplasmic vesicle"	1	0.01	26.43	0.00	0.12	0.00	0.11	0.00	26.14	0.00	0.05	0.00
GO:0102025	"ATPase-coupled thiosulfate transmembrane transporter activity"	3	0.03	87.97	0.01	0.31	0.00	16.61	0.01	68.73	0.01	2.31	0.00
GO:0004458	"D-lactate dehydrogenase (cytochrome) activity"	4	0.04	391.76	0.03	0.34	0.00	1.20	0.00	389.35	0.04	0.87	0.00
GO:0000455	"enzyme-directed rRNA pseudouridine synthesis"	7	0.07	360.05	0.02	12.20	0.01	3.93	0.00	342.42	0.04	1.50	0.00
GO:0004019	"adenylosuccinate synthase activity"	4	0.04	2093.41	0.13	325.58	0.25	585.86	0.27	290.94	0.03	891.03	0.29
GO:0004419	"hydroxymethylglutaryl-CoA lyase activity"	2	0.02	204.87	0.01	0.23	0.00	0.42	0.00	203.78	0.02	0.44	0.00
GO:0042574	"retinal metabolic process"	2	0.02	74.88	0.00	0.00	0.00	0.16	0.00	73.05	0.01	1.67	0.00
GO:0009366	"enterobactin synthetase complex"	3	0.03	296.20	0.02	0.61	0.00	22.45	0.01	268.91	0.03	4.24	0.00
GO:0030054	"cell junction"	1	0.01	1814.06	0.12	325.55	0.25	585.16	0.27	14.02	0.00	889.33	0.29
GO:0015696	"ammonium transport"	3	0.03	177.37	0.01	7.89	0.01	3.68	0.00	164.77	0.02	1.03	0.00
GO:0090582	"protein-phosphocysteine-D-fructose-phosphotransferase system transporter activity"	1	0.01	22.08	0.00	0.00	0.00	0.00	0.00	22.07	0.00	0.01	0.00
GO:0016795	"phosphoric triester hydrolase activity"	1	0.01	62.26	0.00	0.00	0.00	0.17	0.00	62.06	0.01	0.02	0.00
GO:0016890	"site-specific endodeoxyribonuclease activity, specific for altered base"	1	0.01	221.14	0.01	0.01	0.00	0.48	0.00	220.28	0.02	0.38	0.00
GO:0052618	"coenzyme F420-0:L-glutamate ligase activity"	2	0.02	41.21	0.00	0.48	0.00	0.17	0.00	40.35	0.00	0.21	0.00
GO:0003755	"peptidyl-prolyl cis-trans isomerase activity"	26	0.25	1774.91	0.11	29.06	0.02	51.83	0.02	1679.99	0.18	14.04	0.00
GO:0004316	"3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity"	7	0.07	231.38	0.01	4.86	0.00	7.16	0.00	216.28	0.02	3.08	0.00
GO:0000724	"double-strand break repair via homologous recombination"	14	0.13	882.25	0.06	21.92	0.02	6.06	0.00	851.43	0.09	2.84	0.00
GO:0047974	"guanosine deaminase activity"	1	0.01	13.15	0.00	0.26	0.00	0.00	0.00	12.83	0.00	0.06	0.00
GO:0006229	"dUTP biosynthetic process"	2	0.02	57.31	0.00	0.85	0.00	0.07	0.00	56.15	0.01	0.25	0.00
GO:0015081	"sodium ion transmembrane transporter activity"	2	0.02	230.00	0.01	9.77	0.01	1.51	0.00	215.74	0.02	2.98	0.00
GO:0015945	"methanol metabolic process"	1	0.01	28.60	0.00	0.03	0.00	3.93	0.00	23.76	0.00	0.88	0.00
GO:0035511	"oxidative DNA demethylation"	2	0.02	80.65	0.01	0.00	0.00	0.12	0.00	80.50	0.01	0.03	0.00
GO:0008534	"oxidized purine nucleobase lesion DNA N-glycosylase activity"	3	0.03	159.43	0.01	10.13	0.01	0.11	0.00	147.53	0.02	1.66	0.00
GO:0030674	"protein binding, bridging"	1	0.01	40.73	0.00	2.37	0.00	0.00	0.00	38.32	0.00	0.04	0.00
GO:0050567	"glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity"	13	0.13	1337.63	0.09	11.63	0.01	37.92	0.02	1276.06	0.14	12.03	0.00
GO:0047609	"acetylputrescine deacetylase activity"	1	0.01	25.03	0.00	0.13	0.00	0.10	0.00	24.72	0.00	0.09	0.00
GO:0032025	"response to cobalt ion"	2	0.02	247.57	0.02	0.13	0.00	0.59	0.00	246.42	0.03	0.43	0.00
GO:0004640	"phosphoribosylanthranilate isomerase activity"	3	0.03	114.32	0.01	0.94	0.00	0.14	0.00	113.00	0.01	0.25	0.00
GO:0071575	"integral component of external side of plasma membrane"	2	0.02	70.55	0.00	1.11	0.00	0.63	0.00	67.66	0.01	1.15	0.00
GO:0004765	"shikimate kinase activity"	2	0.02	203.51	0.01	0.00	0.00	0.49	0.00	202.67	0.02	0.35	0.00
GO:0044010	"single-species biofilm formation"	5	0.05	227.68	0.01	0.37	0.00	0.37	0.00	226.65	0.02	0.29	0.00
GO:0008689	"3-demethylubiquinone-9 3-O-methyltransferase activity"	3	0.03	284.34	0.02	0.03	0.00	4.18	0.00	279.00	0.03	1.13	0.00
GO:0016462	"pyrophosphatase activity"	3	0.03	281.17	0.02	4.86	0.00	3.92	0.00	270.16	0.03	2.23	0.00
GO:0015675	"nickel cation transport"	3	0.03	100.32	0.01	0.54	0.00	0.07	0.00	99.40	0.01	0.31	0.00
GO:0046872	"metal ion binding"	736	7.08	67895.66	4.34	4293.17	3.35	7283.13	3.38	46806.19	5.10	9513.18	3.13
GO:0051538	"3 iron, 4 sulfur cluster binding"	9	0.09	746.96	0.05	1.65	0.00	8.92	0.00	732.50	0.08	3.90	0.00
GO:0006145	"purine nucleobase catabolic process"	1	0.01	23.90	0.00	0.00	0.00	0.00	0.00	23.89	0.00	0.00	0.00
GO:0006221	"pyrimidine nucleotide biosynthetic process"	4	0.04	351.20	0.02	12.72	0.01	4.15	0.00	333.30	0.04	1.03	0.00
GO:0032328	"alanine transport"	4	0.04	422.48	0.03	0.33	0.00	1.29	0.00	419.96	0.05	0.89	0.00
GO:0001217	"bacterial-type RNA polymerase transcriptional repressor activity, sequence-specific DNA binding"	10	0.10	337.06	0.02	11.08	0.01	7.47	0.00	314.82	0.03	3.69	0.00
GO:0046553	"D-malate dehydrogenase (decarboxylating) activity"	1	0.01	29.10	0.00	0.00	0.00	0.28	0.00	28.76	0.00	0.07	0.00
GO:0017000	"antibiotic biosynthetic process"	20	0.19	1179.59	0.08	3.32	0.00	4.60	0.00	1166.22	0.13	5.46	0.00
GO:0051606	"detection of stimulus"	1	0.01	86.60	0.01	8.13	0.01	0.05	0.00	78.17	0.01	0.24	0.00
GO:0008251	"tRNA-specific adenosine deaminase activity"	16	0.15	871.41	0.06	25.12	0.02	12.53	0.01	796.61	0.09	37.14	0.01
GO:0103039	"protein methylthiotransferase activity"	3	0.03	98.36	0.01	7.20	0.01	1.05	0.00	86.63	0.01	3.48	0.00
GO:0004888	"transmembrane signaling receptor activity"	1	0.01	13.70	0.00	0.20	0.00	0.00	0.00	13.45	0.00	0.04	0.00
GO:0009288	"bacterial-type flagellum"	4	0.04	462.81	0.03	0.01	0.00	0.81	0.00	461.30	0.05	0.68	0.00
GO:0032885	"regulation of polysaccharide biosynthetic process"	3	0.03	97.04	0.01	1.22	0.00	0.69	0.00	93.86	0.01	1.27	0.00
GO:0051059	"NF-kappaB binding"	1	0.01	221.14	0.01	0.01	0.00	0.48	0.00	220.28	0.02	0.38	0.00
GO:0004152	"dihydroorotate dehydrogenase activity"	1	0.01	9.65	0.00	0.00	0.00	0.00	0.00	9.65	0.00	0.00	0.00
GO:0004365	"glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity"	12	0.12	2696.57	0.17	312.25	0.24	592.95	0.28	932.33	0.10	859.04	0.28
GO:0006797	"polyphosphate metabolic process"	1	0.01	12.91	0.00	0.21	0.00	0.00	0.00	12.65	0.00	0.04	0.00
GO:0006085	"acetyl-CoA biosynthetic process"	6	0.06	269.19	0.02	14.76	0.01	0.12	0.00	252.49	0.03	1.82	0.00
GO:0004564	"beta-fructofuranosidase activity"	2	0.02	34.10	0.00	0.00	0.00	0.00	0.00	34.10	0.00	0.01	0.00
GO:0004505	"phenylalanine 4-monooxygenase activity"	1	0.01	60.25	0.00	0.00	0.00	0.13	0.00	60.08	0.01	0.04	0.00
GO:0008531	"riboflavin kinase activity"	3	0.03	336.49	0.02	10.24	0.01	0.53	0.00	325.01	0.04	0.71	0.00
GO:0008121	"ubiquinol-cytochrome-c reductase activity"	5	0.05	1199.85	0.08	0.53	0.00	0.86	0.00	1197.52	0.13	0.94	0.00
GO:0004350	"glutamate-5-semialdehyde dehydrogenase activity"	2	0.02	149.15	0.01	7.86	0.01	0.09	0.00	140.91	0.02	0.29	0.00
GO:0022626	"cytosolic ribosome"	1	0.01	27.60	0.00	0.04	0.00	3.43	0.00	23.39	0.00	0.74	0.00
GO:0015080	"silver ion transmembrane transporter activity"	1	0.01	60.25	0.00	0.00	0.00	0.13	0.00	60.08	0.01	0.04	0.00
GO:0004719	"protein-L-isoaspartate (D-aspartate) O-methyltransferase activity"	1	0.01	92.16	0.01	0.32	0.00	0.58	0.00	90.77	0.01	0.49	0.00
GO:0080109	"indole-3-acetonitrile nitrile hydratase activity"	1	0.01	29.33	0.00	0.02	0.00	3.64	0.00	24.90	0.00	0.78	0.00
GO:0004735	"pyrroline-5-carboxylate reductase activity"	2	0.02	113.65	0.01	8.14	0.01	3.55	0.00	100.83	0.01	1.13	0.00
GO:0010207	"photosystem II assembly"	1	0.01	1814.06	0.12	325.55	0.25	585.16	0.27	14.02	0.00	889.33	0.29
GO:0009425	"bacterial-type flagellum basal body"	12	0.12	707.28	0.05	0.11	0.00	15.24	0.01	688.22	0.07	3.71	0.00
GO:0034648	"histone demethylase activity (H3-dimethyl-K4 specific)"	1	0.01	72.05	0.00	0.00	0.00	0.03	0.00	72.00	0.01	0.02	0.00
GO:0016539	"intein-mediated protein splicing"	2	0.02	143.18	0.01	0.00	0.00	0.05	0.00	143.05	0.02	0.07	0.00
GO:0019674	"NAD metabolic process"	11	0.11	499.81	0.03	15.24	0.01	7.85	0.00	474.85	0.05	1.87	0.00
GO:0004854	"xanthine dehydrogenase activity"	1	0.01	71.59	0.00	0.00	0.00	0.01	0.00	71.56	0.01	0.02	0.00
GO:0001510	"RNA methylation"	2	0.02	79.70	0.01	2.37	0.00	0.00	0.00	77.29	0.01	0.05	0.00
GO:0003934	"GTP cyclohydrolase I activity"	2	0.02	146.01	0.01	8.13	0.01	0.17	0.00	137.44	0.01	0.27	0.00
GO:0046951	"ketone body biosynthetic process"	1	0.01	13.57	0.00	0.23	0.00	0.01	0.00	13.23	0.00	0.10	0.00
GO:0004049	"anthranilate synthase activity"	6	0.06	168.08	0.01	0.34	0.00	16.79	0.01	145.73	0.02	5.22	0.00
GO:0043085	"positive regulation of catalytic activity"	1	0.01	61.51	0.00	2.77	0.00	0.00	0.00	58.63	0.01	0.11	0.00
GO:0004838	"L-tyrosine:2-oxoglutarate aminotransferase activity"	1	0.01	21.31	0.00	0.00	0.00	0.00	0.00	21.31	0.00	0.01	0.00
GO:0015633	"zinc-transporting ATPase activity"	2	0.02	219.51	0.01	0.04	0.00	4.37	0.00	213.81	0.02	1.28	0.00
GO:0044183	"protein binding involved in protein folding"	1	0.01	72.38	0.00	0.00	0.00	0.02	0.00	72.33	0.01	0.03	0.00
GO:0004046	"aminoacylase activity"	1	0.01	61.51	0.00	2.77	0.00	0.00	0.00	58.63	0.01	0.11	0.00
GO:0070406	"glutamine binding"	1	0.01	78.70	0.01	7.86	0.01	0.06	0.00	70.54	0.01	0.25	0.00
GO:0050043	"lactate racemase activity"	1	0.01	89.86	0.01	0.35	0.00	0.52	0.00	88.59	0.01	0.41	0.00
GO:0004155	"6,7-dihydropteridine reductase activity"	1	0.01	28.95	0.00	9.91	0.01	1.36	0.00	14.98	0.00	2.70	0.00
GO:0048738	"cardiac muscle tissue development"	2	0.02	102.58	0.01	0.91	0.00	0.41	0.00	100.03	0.01	1.22	0.00
GO:0006526	"arginine biosynthetic process"	46	0.44	4276.47	0.27	349.50	0.27	1185.49	0.55	2434.70	0.27	306.80	0.10
GO:0005525	"GTP binding"	106	1.02	10083.58	0.64	808.91	0.63	1295.18	0.60	6129.33	0.67	1850.16	0.61
GO:0006302	"double-strand break repair"	3	0.03	1904.48	0.12	330.38	0.26	585.17	0.27	99.53	0.01	889.40	0.29
GO:0050845	"teichuronic acid biosynthetic process"	1	0.01	221.14	0.01	0.01	0.00	0.48	0.00	220.28	0.02	0.38	0.00
GO:0009098	"leucine biosynthetic process"	17	0.16	829.27	0.05	28.37	0.02	8.20	0.00	781.76	0.09	10.94	0.00
GO:0051252	"regulation of RNA metabolic process"	1	0.01	21.31	0.00	0.00	0.00	0.00	0.00	21.31	0.00	0.01	0.00
GO:0046718	"viral entry into host cell"	2	0.02	102.01	0.01	7.96	0.01	0.13	0.00	93.59	0.01	0.33	0.00
GO:0003796	"lysozyme activity"	1	0.01	70.45	0.00	0.00	0.00	0.03	0.00	70.38	0.01	0.04	0.00
GO:0017053	"transcriptional repressor complex"	3	0.03	103.90	0.01	12.20	0.01	0.53	0.00	87.96	0.01	3.20	0.00
GO:0030497	"fatty acid elongation"	9	0.09	362.92	0.02	12.59	0.01	3.83	0.00	342.49	0.04	4.02	0.00
GO:0036440	"citrate synthase activity"	1	0.01	60.25	0.00	0.00	0.00	0.13	0.00	60.08	0.01	0.04	0.00
GO:0000262	"mitochondrial chromosome"	2	0.02	1757.96	0.11	0.01	0.00	0.00	0.00	1757.29	0.19	0.66	0.00
GO:0005215	"transporter activity"	9	0.09	321.78	0.02	12.09	0.01	0.19	0.00	306.30	0.03	3.20	0.00
GO:0006524	"alanine catabolic process"	1	0.01	59.33	0.00	0.00	0.00	0.11	0.00	59.17	0.01	0.04	0.00
GO:0044096	"type IV pilus"	3	0.03	52.14	0.00	0.14	0.00	0.37	0.00	48.78	0.01	2.85	0.00
GO:0004416	"hydroxyacylglutathione hydrolase activity"	4	0.04	198.86	0.01	5.07	0.00	3.62	0.00	189.64	0.02	0.53	0.00
GO:0020037	"heme binding"	79	0.76	7323.88	0.47	130.39	0.10	95.05	0.04	6982.05	0.76	116.40	0.04
GO:0016125	"sterol metabolic process"	1	0.01	72.17	0.00	0.00	0.00	0.02	0.00	72.14	0.01	0.01	0.00
GO:0015991	"ATP hydrolysis coupled proton transport"	5	0.05	900.17	0.06	5.85	0.00	3.66	0.00	889.25	0.10	1.40	0.00
GO:0000921	"septin ring assembly"	2	0.02	146.61	0.01	10.13	0.01	0.08	0.00	136.07	0.01	0.33	0.00
GO:0004352	"glutamate dehydrogenase (NAD+) activity"	4	0.04	251.21	0.02	8.46	0.01	0.80	0.00	239.83	0.03	2.13	0.00
GO:0043093	"FtsZ-dependent cytokinesis"	15	0.14	448.39	0.03	27.28	0.02	7.14	0.00	411.25	0.04	2.72	0.00
GO:0008903	"hydroxypyruvate isomerase activity"	1	0.01	29.10	0.00	0.00	0.00	0.28	0.00	28.76	0.00	0.07	0.00
GO:0006561	"proline biosynthetic process"	5	0.05	396.98	0.03	7.89	0.01	4.17	0.00	383.40	0.04	1.52	0.00
GO:0004356	"glutamate-ammonia ligase activity"	7	0.07	348.89	0.02	13.75	0.01	7.84	0.00	324.73	0.04	2.57	0.00
GO:0004124	"cysteine synthase activity"	6	0.06	370.76	0.02	1.51	0.00	3.70	0.00	364.05	0.04	1.50	0.00
GO:0043714	"(R)-citramalate synthase activity"	1	0.01	25.47	0.00	0.12	0.00	0.14	0.00	25.10	0.00	0.12	0.00
GO:0015878	"biotin transport"	1	0.01	27.36	0.00	2.81	0.00	0.00	0.00	24.44	0.00	0.11	0.00
GO:0006428	"isoleucyl-tRNA aminoacylation"	2	0.02	77.96	0.00	3.27	0.00	0.06	0.00	74.41	0.01	0.22	0.00
GO:0004034	"aldose 1-epimerase activity"	4	0.04	469.87	0.03	0.42	0.00	1.15	0.00	467.31	0.05	0.99	0.00
GO:0042555	"MCM complex"	1	0.01	16.61	0.00	0.00	0.00	0.00	0.00	16.61	0.00	0.00	0.00
GO:0003684	"damaged DNA binding"	29	0.28	1742.85	0.11	57.53	0.04	49.86	0.02	1568.54	0.17	66.93	0.02
GO:0042174	"negative regulation of sporulation resulting in formation of a cellular spore"	1	0.01	25.68	0.00	0.12	0.00	0.11	0.00	25.33	0.00	0.13	0.00
GO:0015552	"propionate transmembrane transporter activity"	1	0.01	13.31	0.00	0.02	0.00	0.24	0.00	11.71	0.00	1.34	0.00
GO:0045152	"antisigma factor binding"	1	0.01	72.05	0.00	0.00	0.00	0.03	0.00	72.00	0.01	0.02	0.00
GO:0030429	"kynureninase activity"	1	0.01	61.65	0.00	0.00	0.00	0.14	0.00	61.46	0.01	0.04	0.00
GO:0018478	"malonate-semialdehyde dehydrogenase (acetylating) activity"	1	0.01	202.80	0.01	0.00	0.00	0.43	0.00	202.04	0.02	0.33	0.00
GO:0051290	"protein heterotetramerization"	1	0.01	25.00	0.00	0.05	0.00	3.18	0.00	21.08	0.00	0.69	0.00
GO:0018697	"carbonyl sulfide nitrogenase activity"	4	0.04	289.44	0.02	0.02	0.00	0.14	0.00	289.20	0.03	0.08	0.00
GO:0004070	"aspartate carbamoyltransferase activity"	4	0.04	177.34	0.01	12.91	0.01	1.14	0.00	160.38	0.02	2.92	0.00
GO:0019475	"L-lysine catabolic process to acetate"	2	0.02	241.29	0.02	0.04	0.00	3.87	0.00	236.22	0.03	1.16	0.00
GO:0008710	"8-amino-7-oxononanoate synthase activity"	3	0.03	165.98	0.01	17.86	0.01	1.43	0.00	143.69	0.02	3.00	0.00
GO:0046583	"cation efflux transmembrane transporter activity"	2	0.02	247.57	0.02	0.13	0.00	0.59	0.00	246.42	0.03	0.43	0.00
GO:0015419	"ATPase-coupled sulfate transmembrane transporter activity"	6	0.06	151.68	0.01	0.32	0.00	16.61	0.01	132.43	0.01	2.32	0.00
GO:0008360	"regulation of cell shape"	98	0.94	6089.52	0.39	157.78	0.12	62.51	0.03	5840.75	0.64	28.48	0.01
GO:0008448	"N-acetylglucosamine-6-phosphate deacetylase activity"	5	0.05	442.42	0.03	2.92	0.00	1.35	0.00	436.89	0.05	1.25	0.00
GO:0047789	"creatininase activity"	1	0.01	13.71	0.00	0.00	0.00	0.01	0.00	12.23	0.00	1.46	0.00
GO:0004385	"guanylate kinase activity"	4	0.04	367.55	0.02	3.33	0.00	0.73	0.00	362.54	0.04	0.95	0.00
GO:0005375	"copper ion transmembrane transporter activity"	1	0.01	60.25	0.00	0.00	0.00	0.13	0.00	60.08	0.01	0.04	0.00
GO:0006772	"thiamine metabolic process"	1	0.01	40.73	0.00	2.37	0.00	0.00	0.00	38.32	0.00	0.04	0.00
GO:0051117	"ATPase binding"	1	0.01	1814.06	0.12	325.55	0.25	585.16	0.27	14.02	0.00	889.33	0.29
GO:0009239	"enterobactin biosynthetic process"	3	0.03	296.20	0.02	0.61	0.00	22.45	0.01	268.91	0.03	4.24	0.00
GO:0000723	"telomere maintenance"	2	0.02	245.01	0.02	7.47	0.01	0.58	0.00	236.37	0.03	0.59	0.00
GO:0016837	"carbon-oxygen lyase activity, acting on polysaccharides"	1	0.01	10.49	0.00	0.00	0.00	0.00	0.00	10.46	0.00	0.03	0.00
GO:0008444	"CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity"	3	0.03	170.39	0.01	15.08	0.01	3.49	0.00	151.11	0.02	0.72	0.00
GO:0005727	"extrachromosomal circular DNA"	2	0.02	185.91	0.01	0.01	0.00	0.07	0.00	185.78	0.02	0.05	0.00
GO:0016668	"oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor"	1	0.01	92.16	0.01	0.32	0.00	0.58	0.00	90.77	0.01	0.49	0.00
GO:0006541	"glutamine metabolic process"	39	0.38	2476.69	0.16	94.37	0.07	37.49	0.02	2310.52	0.25	34.31	0.01
GO:0042623	"ATPase activity, coupled"	1	0.01	13.51	0.00	0.00	0.00	0.00	0.00	13.51	0.00	0.00	0.00
GO:0046416	"D-amino acid metabolic process"	3	0.03	111.97	0.01	2.60	0.00	16.67	0.01	90.28	0.01	2.42	0.00
GO:0008033	"tRNA processing"	19	0.18	2973.51	0.19	325.80	0.25	616.22	0.29	1119.46	0.12	912.03	0.30
GO:0016853	"isomerase activity"	22	0.21	1441.46	0.09	12.06	0.01	6.81	0.00	1415.97	0.15	6.62	0.00
GO:0008750	"NAD(P)+ transhydrogenase (AB-specific) activity"	4	0.04	95.80	0.01	0.26	0.00	7.56	0.00	86.30	0.01	1.67	0.00
GO:0042597	"periplasmic space"	70	0.67	4571.30	0.29	26.39	0.02	80.70	0.04	4427.67	0.48	36.55	0.01
GO:0102155	"S-sulfolactate dehydrogenase activity"	1	0.01	215.66	0.01	0.02	0.00	0.52	0.00	214.71	0.02	0.41	0.00
GO:0003825	"alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity"	1	0.01	41.89	0.00	1.18	0.00	0.06	0.00	40.37	0.00	0.28	0.00
GO:0030420	"establishment of competence for transformation"	20	0.19	1033.77	0.07	42.12	0.03	4.76	0.00	983.80	0.11	3.09	0.00
GO:0006164	"purine nucleotide biosynthetic process"	12	0.12	2674.97	0.17	344.83	0.27	607.03	0.28	827.67	0.09	895.44	0.29
GO:0004165	"dodecenoyl-CoA delta-isomerase activity"	1	0.01	22.08	0.00	0.00	0.00	0.00	0.00	22.07	0.00	0.01	0.00
GO:0015321	"sodium-dependent phosphate transmembrane transporter activity"	2	0.02	54.28	0.00	0.91	0.00	0.06	0.00	53.14	0.01	0.18	0.00
GO:0006203	"dGTP catabolic process"	1	0.01	37.23	0.00	0.91	0.00	0.06	0.00	36.09	0.00	0.18	0.00
GO:0019491	"ectoine biosynthetic process"	1	0.01	13.76	0.00	0.27	0.00	0.03	0.00	13.32	0.00	0.15	0.00
GO:0071111	"cyclic-guanylate-specific phosphodiesterase activity"	4	0.04	195.38	0.01	0.02	0.00	3.62	0.00	190.89	0.02	0.83	0.00
GO:0043177	"organic acid binding"	4	0.04	454.78	0.03	0.04	0.00	7.99	0.00	444.42	0.05	2.32	0.00
GO:0031564	"transcription antitermination"	9	0.09	817.94	0.05	18.70	0.01	21.60	0.01	772.98	0.08	4.66	0.00
GO:0043811	"phosphate:acyl-[acyl carrier protein] acyltransferase activity"	3	0.03	134.67	0.01	2.40	0.00	0.13	0.00	132.02	0.01	0.12	0.00
GO:0051990	"(R)-2-hydroxyglutarate dehydrogenase activity"	3	0.03	367.86	0.02	0.34	0.00	1.20	0.00	365.45	0.04	0.87	0.00
GO:0008679	"2-hydroxy-3-oxopropionate reductase activity"	1	0.01	29.10	0.00	0.00	0.00	0.28	0.00	28.76	0.00	0.07	0.00
GO:0071456	"cellular response to hypoxia"	1	0.01	13.76	0.00	0.27	0.00	0.03	0.00	13.32	0.00	0.15	0.00
GO:0004485	"methylcrotonoyl-CoA carboxylase activity"	6	0.06	562.32	0.04	0.09	0.00	8.01	0.00	552.01	0.06	2.21	0.00
GO:0090409	"malonyl-CoA synthetase activity"	1	0.01	42.14	0.00	0.24	0.00	16.39	0.01	23.21	0.00	2.31	0.00
GO:0008703	"5-amino-6-(5-phosphoribosylamino)uracil reductase activity"	10	0.10	617.45	0.04	21.45	0.02	12.47	0.01	548.23	0.06	35.29	0.01
GO:0004134	"4-alpha-glucanotransferase activity"	3	0.03	109.72	0.01	1.53	0.00	19.85	0.01	85.06	0.01	3.28	0.00
GO:0070636	"nicotinic acid riboside hydrolase activity"	1	0.01	38.98	0.00	0.00	0.00	0.00	0.00	38.97	0.00	0.01	0.00
GO:0006747	"FAD biosynthetic process"	4	0.04	532.08	0.03	10.24	0.01	0.95	0.00	519.84	0.06	1.04	0.00
GO:0004813	"alanine-tRNA ligase activity"	3	0.03	78.55	0.01	2.42	0.00	3.20	0.00	70.86	0.01	2.07	0.00
GO:0034194	"D-galactonate catabolic process"	1	0.01	40.10	0.00	0.00	0.00	0.00	0.00	40.10	0.00	0.00	0.00
GO:0004170	"dUTP diphosphatase activity"	3	0.03	79.12	0.01	0.03	0.00	3.52	0.00	74.72	0.01	0.85	0.00
GO:0008962	"phosphatidylglycerophosphatase activity"	2	0.02	258.65	0.02	1.30	0.00	0.71	0.00	255.70	0.03	0.94	0.00
GO:0004045	"aminoacyl-tRNA hydrolase activity"	7	0.07	470.17	0.03	10.74	0.01	20.83	0.01	433.96	0.05	4.65	0.00
GO:0006438	"valyl-tRNA aminoacylation"	9	0.09	525.64	0.03	23.44	0.02	4.12	0.00	490.60	0.05	7.48	0.00
GO:0003992	"N2-acetyl-L-ornithine:2-oxoglutarate 5-aminotransferase activity"	6	0.06	335.83	0.02	13.89	0.01	9.43	0.00	308.67	0.03	3.83	0.00
GO:0008495	"protoheme IX farnesyltransferase activity"	5	0.05	327.85	0.02	9.96	0.01	1.99	0.00	309.67	0.03	6.23	0.00
GO:0043908	"Ser(Gly)-tRNA(Ala) hydrolase activity"	3	0.03	79.23	0.01	2.48	0.00	0.13	0.00	75.11	0.01	1.50	0.00
GO:0008659	"(3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase activity"	3	0.03	112.72	0.01	2.69	0.00	20.22	0.01	86.70	0.01	3.10	0.00
GO:0097163	"sulfur carrier activity"	2	0.02	224.88	0.01	0.00	0.00	0.43	0.00	224.11	0.02	0.33	0.00
GO:0009271	"phage shock"	2	0.02	116.93	0.01	0.03	0.00	0.23	0.00	116.60	0.01	0.08	0.00
GO:1902600	"proton transmembrane transport"	8	0.08	592.83	0.04	5.18	0.00	11.26	0.01	572.01	0.06	4.39	0.00
GO:0046657	"folic acid catabolic process"	2	0.02	41.77	0.00	10.00	0.01	1.28	0.00	26.35	0.00	4.15	0.00
GO:0048001	"erythrose-4-phosphate dehydrogenase activity"	1	0.01	27.75	0.00	0.00	0.00	0.00	0.00	27.75	0.00	0.00	0.00
GO:0032153	"cell division site"	16	0.15	515.03	0.03	33.04	0.03	7.42	0.00	471.55	0.05	3.02	0.00
GO:0005759	"mitochondrial matrix"	28	0.27	1556.85	0.10	12.94	0.01	50.62	0.02	1474.34	0.16	18.95	0.01
GO:0030490	"maturation of SSU-rRNA"	4	0.04	217.08	0.01	10.26	0.01	3.73	0.00	201.93	0.02	1.17	0.00
GO:0033499	"galactose catabolic process via UDP-galactose"	3	0.03	254.21	0.02	0.40	0.00	0.63	0.00	252.61	0.03	0.58	0.00
GO:0008194	"UDP-glycosyltransferase activity"	1	0.01	60.25	0.00	0.00	0.00	0.13	0.00	60.08	0.01	0.04	0.00
GO:0010967	"regulation of polyamine biosynthetic process"	2	0.02	72.73	0.00	0.02	0.00	0.36	0.00	70.98	0.01	1.36	0.00
GO:0090071	"negative regulation of ribosome biogenesis"	3	0.03	198.84	0.01	2.70	0.00	0.76	0.00	194.88	0.02	0.50	0.00
GO:0015813	"L-glutamate transmembrane transport"	4	0.04	87.09	0.01	2.56	0.00	0.35	0.00	83.89	0.01	0.29	0.00
GO:0004526	"ribonuclease P activity"	2	0.02	51.58	0.00	7.31	0.01	1.02	0.00	41.09	0.00	2.16	0.00
GO:0030409	"glutamate formimidoyltransferase activity"	1	0.01	13.13	0.00	0.00	0.00	0.02	0.00	11.70	0.00	1.41	0.00
GO:0008696	"4-amino-4-deoxychorismate lyase activity"	1	0.01	54.97	0.00	0.04	0.00	0.13	0.00	54.73	0.01	0.07	0.00
GO:0090711	"FMN hydrolase activity"	1	0.01	25.47	0.00	0.12	0.00	0.14	0.00	25.10	0.00	0.12	0.00
GO:0042941	"D-alanine transport"	8	0.08	2416.29	0.15	300.22	0.23	566.64	0.26	694.16	0.08	855.27	0.28
GO:0070181	"small ribosomal subunit rRNA binding"	4	0.04	125.50	0.01	3.19	0.00	15.89	0.01	98.61	0.01	7.81	0.00
GO:0090295	"nitrogen catabolite repression of transcription"	1	0.01	78.70	0.01	7.86	0.01	0.06	0.00	70.54	0.01	0.25	0.00
