#metacyc_pathway_id	metacyc_pathway_type	metacyc_pathway_name	total_family_in_pathway	total_family_found_in_pathway	ec	gene_num
BENZCOA-PWY	AROMATIC-COMPOUNDS-DEGRADATION; Super-Pathways;	anaerobic aromatic compound degradation (<i>Thauera aromatica</i>);	18	7	1.1.1.-	1
BENZCOA-PWY	AROMATIC-COMPOUNDS-DEGRADATION; Super-Pathways;	anaerobic aromatic compound degradation (<i>Thauera aromatica</i>);	18	7	2.3.1.-	2
BENZCOA-PWY	AROMATIC-COMPOUNDS-DEGRADATION; Super-Pathways;	anaerobic aromatic compound degradation (<i>Thauera aromatica</i>);	18	7	2.6.1.57	3
BENZCOA-PWY	AROMATIC-COMPOUNDS-DEGRADATION; Super-Pathways;	anaerobic aromatic compound degradation (<i>Thauera aromatica</i>);	18	7	3.7.1.-	1
BENZCOA-PWY	AROMATIC-COMPOUNDS-DEGRADATION; Super-Pathways;	anaerobic aromatic compound degradation (<i>Thauera aromatica</i>);	18	7	4.2.1.-	7
BENZCOA-PWY	AROMATIC-COMPOUNDS-DEGRADATION; Super-Pathways;	anaerobic aromatic compound degradation (<i>Thauera aromatica</i>);	18	7	6.2.1.25	1
BENZCOA-PWY	AROMATIC-COMPOUNDS-DEGRADATION; Super-Pathways;	anaerobic aromatic compound degradation (<i>Thauera aromatica</i>);	18	7	6.2.1.30	2
SUCSYN-PWY	Sucrose-Biosynthesis; Super-Pathways;	sucrose biosynthesis I (from photosynthesis);	6	3	2.4.1.13	2
SUCSYN-PWY	Sucrose-Biosynthesis; Super-Pathways;	sucrose biosynthesis I (from photosynthesis);	6	3	2.7.7.9	4
SUCSYN-PWY	Sucrose-Biosynthesis; Super-Pathways;	sucrose biosynthesis I (from photosynthesis);	6	3	5.4.2.2	4
PWY-6397	Cell-Wall-Biosynthesis;	mycolyl-arabinogalactan-peptidoglycan complex biosynthesis;	4	4	2.3.1.-	2
PWY-6397	Cell-Wall-Biosynthesis;	mycolyl-arabinogalactan-peptidoglycan complex biosynthesis;	4	4	2.4.1.-	1
PWY-6397	Cell-Wall-Biosynthesis;	mycolyl-arabinogalactan-peptidoglycan complex biosynthesis;	4	4	5.1.3.2	3
PWY-6397	Cell-Wall-Biosynthesis;	mycolyl-arabinogalactan-peptidoglycan complex biosynthesis;	4	4	5.4.99.9	1
GLUTAMINEFUM-PWY	GLUTAMINE-DEG;	L-glutamine degradation II;	1	1	1.4.1.13	7
ACETOACETATE-DEG-PWY	Fatty-Acid-and-Lipid-Degradation;	acetoacetate degradation (to acetyl CoA);	2	2	2.3.1.9	5
ACETOACETATE-DEG-PWY	Fatty-Acid-and-Lipid-Degradation;	acetoacetate degradation (to acetyl CoA);	2	2	2.8.3.-	4
PWY-3982	Beta-Alanine-Biosynthesis; Uracil-Degradation;	uracil degradation I (reductive);	3	1	3.5.2.2	1
ARGDEG-IV-PWY	ARGININE-DEG;	L-arginine degradation VIII (arginine oxidase pathway);	4	1	3.5.3.7	1
GDPRHAMSYN-PWY	GDP-Sugar-Biosynthesis;	GDP-D-rhamnose biosynthesis;	2	1	4.2.1.47	2
PWY0-1325	ASPARAGINE-SYN; Super-Pathways;	superpathway of L-asparagine biosynthesis;	2	1	6.3.5.4	1
PWY-5028	HISTIDINE-DEG;	L-histidine degradation II;	5	5	3.5.1.68	2
PWY-5028	HISTIDINE-DEG;	L-histidine degradation II;	5	5	3.5.2.7	2
PWY-5028	HISTIDINE-DEG;	L-histidine degradation II;	5	5	3.5.3.13	2
PWY-5028	HISTIDINE-DEG;	L-histidine degradation II;	5	5	4.2.1.49	1
PWY-5028	HISTIDINE-DEG;	L-histidine degradation II;	5	5	4.3.1.3	1
PWY-5437	THREONINE-DEG;	L-threonine degradation I;	3	2	2.3.1.-	2
PWY-5437	THREONINE-DEG;	L-threonine degradation I;	3	2	4.3.1.19	4
PWY-5860	Demethylmenaquinol-6-Biosynthesis; Super-Pathways;	superpathway of demethylmenaquinol-6 biosynthesis I;	9	7	2.2.1.9	1
PWY-5860	Demethylmenaquinol-6-Biosynthesis; Super-Pathways;	superpathway of demethylmenaquinol-6 biosynthesis I;	9	7	3.1.2.-	7
PWY-5860	Demethylmenaquinol-6-Biosynthesis; Super-Pathways;	superpathway of demethylmenaquinol-6 biosynthesis I;	9	7	4.1.3.36	2
PWY-5860	Demethylmenaquinol-6-Biosynthesis; Super-Pathways;	superpathway of demethylmenaquinol-6 biosynthesis I;	9	7	4.2.1.113	3
PWY-5860	Demethylmenaquinol-6-Biosynthesis; Super-Pathways;	superpathway of demethylmenaquinol-6 biosynthesis I;	9	7	4.2.99.20	2
PWY-5860	Demethylmenaquinol-6-Biosynthesis; Super-Pathways;	superpathway of demethylmenaquinol-6 biosynthesis I;	9	7	5.4.4.2	1
PWY-5860	Demethylmenaquinol-6-Biosynthesis; Super-Pathways;	superpathway of demethylmenaquinol-6 biosynthesis I;	9	7	6.2.1.26	1
PWY-6401	AURONE-SYN;	hispidol and hispidol 4'-<i>O</i>-&beta;-<i>D</i>-glucoside biosynthesis;	1	1	1.11.1.-	1
PWY-6333	Acetaldehyde-Biosynthesis;	acetaldehyde biosynthesis I;	2	2	1.1.1.1	4
PWY-6333	Acetaldehyde-Biosynthesis;	acetaldehyde biosynthesis I;	2	2	4.1.1.1	1
PWY-5286	ANTHOCYANIN-SYN; Metabolic-Clusters;	anthocyanidin sophoroside metabolism;	1	1	2.4.1.-	1
PWY-6182	AROMATIC-COMPOUNDS-DEGRADATION; Super-Pathways;	superpathway of salicylate degradation;	7	5	1.13.11.1	1
PWY-6182	AROMATIC-COMPOUNDS-DEGRADATION; Super-Pathways;	superpathway of salicylate degradation;	7	5	2.3.1.174	1
PWY-6182	AROMATIC-COMPOUNDS-DEGRADATION; Super-Pathways;	superpathway of salicylate degradation;	7	5	2.8.3.6	1
PWY-6182	AROMATIC-COMPOUNDS-DEGRADATION; Super-Pathways;	superpathway of salicylate degradation;	7	5	3.1.1.24	1
PWY-6182	AROMATIC-COMPOUNDS-DEGRADATION; Super-Pathways;	superpathway of salicylate degradation;	7	5	5.5.1.1	1
PWY-6386	Acetylmuramoyl-Pentapeptide-Biosynthesis;	UDP-<i>N</i>-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing);	8	6	2.5.1.7	2
PWY-6386	Acetylmuramoyl-Pentapeptide-Biosynthesis;	UDP-<i>N</i>-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing);	8	6	5.1.1.3	3
PWY-6386	Acetylmuramoyl-Pentapeptide-Biosynthesis;	UDP-<i>N</i>-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing);	8	6	6.3.2.10	3
PWY-6386	Acetylmuramoyl-Pentapeptide-Biosynthesis;	UDP-<i>N</i>-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing);	8	6	6.3.2.4	4
PWY-6386	Acetylmuramoyl-Pentapeptide-Biosynthesis;	UDP-<i>N</i>-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing);	8	6	6.3.2.8	5
PWY-6386	Acetylmuramoyl-Pentapeptide-Biosynthesis;	UDP-<i>N</i>-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing);	8	6	6.3.2.9	8
PWY0-823	ARGININE-DEG;	L-arginine degradation III (arginine decarboxylase/agmatinase pathway);	2	2	3.5.3.11	3
PWY0-823	ARGININE-DEG;	L-arginine degradation III (arginine decarboxylase/agmatinase pathway);	2	2	4.1.1.19	2
PWY-6412	Ginsenoside-Degradation;	ginsenoside degradation II;	1	1	2.3.1.-	2
PWY-5661	GDP-Sugar-Biosynthesis;	GDP-glucose biosynthesis;	4	2	2.7.1.2	2
PWY-5661	GDP-Sugar-Biosynthesis;	GDP-glucose biosynthesis;	4	2	5.4.2.2	4
PWY-5651	TRYPTOPHAN-DEG;	L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde;	5	3	1.13.11.11	1
PWY-5651	TRYPTOPHAN-DEG;	L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde;	5	3	1.14.13.9	1
PWY-5651	TRYPTOPHAN-DEG;	L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde;	5	3	3.7.1.3	1
PWY0-162	Pyrimid-Ribonucleot-De-Novo-Biosyn; Super-Pathways;	superpathway of pyrimidine ribonucleotides <i>de novo</i> biosynthesis;	9	9	1.3.5.2	1
PWY0-162	Pyrimid-Ribonucleot-De-Novo-Biosyn; Super-Pathways;	superpathway of pyrimidine ribonucleotides <i>de novo</i> biosynthesis;	9	9	2.1.3.2	4
PWY0-162	Pyrimid-Ribonucleot-De-Novo-Biosyn; Super-Pathways;	superpathway of pyrimidine ribonucleotides <i>de novo</i> biosynthesis;	9	9	2.4.2.10	2
PWY0-162	Pyrimid-Ribonucleot-De-Novo-Biosyn; Super-Pathways;	superpathway of pyrimidine ribonucleotides <i>de novo</i> biosynthesis;	9	9	2.7.4.14	3
PWY0-162	Pyrimid-Ribonucleot-De-Novo-Biosyn; Super-Pathways;	superpathway of pyrimidine ribonucleotides <i>de novo</i> biosynthesis;	9	9	2.7.4.6	3
PWY0-162	Pyrimid-Ribonucleot-De-Novo-Biosyn; Super-Pathways;	superpathway of pyrimidine ribonucleotides <i>de novo</i> biosynthesis;	9	9	3.5.2.3	3
PWY0-162	Pyrimid-Ribonucleot-De-Novo-Biosyn; Super-Pathways;	superpathway of pyrimidine ribonucleotides <i>de novo</i> biosynthesis;	9	9	4.1.1.23	3
PWY0-162	Pyrimid-Ribonucleot-De-Novo-Biosyn; Super-Pathways;	superpathway of pyrimidine ribonucleotides <i>de novo</i> biosynthesis;	9	9	6.3.4.2	3
PWY0-162	Pyrimid-Ribonucleot-De-Novo-Biosyn; Super-Pathways;	superpathway of pyrimidine ribonucleotides <i>de novo</i> biosynthesis;	9	9	6.3.5.5	1
GLNSYN-PWY	Ammonia-Assimilation; GLUTAMINE-SYN;	L-glutamine biosynthesis I;	1	1	6.3.1.2	5
PWY-5044	Purine-Degradation; Super-Pathways;	purine nucleotides degradation I (plants);	8	4	1.1.1.205	4
PWY-5044	Purine-Degradation; Super-Pathways;	purine nucleotides degradation I (plants);	8	4	1.17.1.4	1
PWY-5044	Purine-Degradation; Super-Pathways;	purine nucleotides degradation I (plants);	8	4	3.1.3.5	7
PWY-5044	Purine-Degradation; Super-Pathways;	purine nucleotides degradation I (plants);	8	4	3.5.4.3	1
PROSYN-PWY	PROLINE-SYN;	L-proline biosynthesis I;	3	3	1.2.1.41	2
PROSYN-PWY	PROLINE-SYN;	L-proline biosynthesis I;	3	3	1.5.1.2	2
PROSYN-PWY	PROLINE-SYN;	L-proline biosynthesis I;	3	3	2.7.2.11	2
PWY-881	Trehalose-biosynthesis;	trehalose biosynthesis II;	2	1	2.4.1.-	1
PWY-5268	ANTHOCYANIN-SYN;	salvianin biosynthesis;	3	2	2.3.1.-	2
PWY-5268	ANTHOCYANIN-SYN;	salvianin biosynthesis;	3	2	2.4.1.-	1
THREOCAT-PWY	Super-Pathways; THREONINE-DEG;	superpathway of L-threonine metabolism;	13	7	1.1.1.103	4
THREOCAT-PWY	Super-Pathways; THREONINE-DEG;	superpathway of L-threonine metabolism;	13	7	1.1.1.86	3
THREOCAT-PWY	Super-Pathways; THREONINE-DEG;	superpathway of L-threonine metabolism;	13	7	2.2.1.6	1
THREOCAT-PWY	Super-Pathways; THREONINE-DEG;	superpathway of L-threonine metabolism;	13	7	2.3.1.-	2
THREOCAT-PWY	Super-Pathways; THREONINE-DEG;	superpathway of L-threonine metabolism;	13	7	2.6.1.42	9
THREOCAT-PWY	Super-Pathways; THREONINE-DEG;	superpathway of L-threonine metabolism;	13	7	4.2.1.9	2
THREOCAT-PWY	Super-Pathways; THREONINE-DEG;	superpathway of L-threonine metabolism;	13	7	4.3.1.19	4
CO2FORM-PWY	C1-COMPOUNDS; METHANOGENESIS;	methanogenesis from methanol;	2	1	2.1.1.-	3
THISYN-PWY	Super-Pathways; Thiamine-Biosynthesis;	superpathway of thiamine diphosphate biosynthesis I;	8	6	2.2.1.7	4
THISYN-PWY	Super-Pathways; Thiamine-Biosynthesis;	superpathway of thiamine diphosphate biosynthesis I;	8	6	2.5.1.3	5
THISYN-PWY	Super-Pathways; Thiamine-Biosynthesis;	superpathway of thiamine diphosphate biosynthesis I;	8	6	2.7.1.49	4
THISYN-PWY	Super-Pathways; Thiamine-Biosynthesis;	superpathway of thiamine diphosphate biosynthesis I;	8	6	2.7.1.50	2
THISYN-PWY	Super-Pathways; Thiamine-Biosynthesis;	superpathway of thiamine diphosphate biosynthesis I;	8	6	2.7.4.7	1
THISYN-PWY	Super-Pathways; Thiamine-Biosynthesis;	superpathway of thiamine diphosphate biosynthesis I;	8	6	2.7.7.-	1
PWY-6277	AIR-Biosynthesis; Super-Pathways;	superpathway of 5-aminoimidazole ribonucleotide biosynthesis;	6	6	2.1.2.-	2
PWY-6277	AIR-Biosynthesis; Super-Pathways;	superpathway of 5-aminoimidazole ribonucleotide biosynthesis;	6	6	2.1.2.2	3
PWY-6277	AIR-Biosynthesis; Super-Pathways;	superpathway of 5-aminoimidazole ribonucleotide biosynthesis;	6	6	2.4.2.14	4
PWY-6277	AIR-Biosynthesis; Super-Pathways;	superpathway of 5-aminoimidazole ribonucleotide biosynthesis;	6	6	6.3.3.1	4
PWY-6277	AIR-Biosynthesis; Super-Pathways;	superpathway of 5-aminoimidazole ribonucleotide biosynthesis;	6	6	6.3.4.13	2
PWY-6277	AIR-Biosynthesis; Super-Pathways;	superpathway of 5-aminoimidazole ribonucleotide biosynthesis;	6	6	6.3.5.3	5
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	AROMATIC-COMPOUNDS-DEGRADATION;	4-hydroxyphenylacetate degradation;	8	4	1.14.14.-	1
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	AROMATIC-COMPOUNDS-DEGRADATION;	4-hydroxyphenylacetate degradation;	8	4	1.2.1.-	1
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	AROMATIC-COMPOUNDS-DEGRADATION;	4-hydroxyphenylacetate degradation;	8	4	4.1.2.-	1
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	AROMATIC-COMPOUNDS-DEGRADATION;	4-hydroxyphenylacetate degradation;	8	4	4.2.1.-	7
HOMOSER-THRESYN-PWY	THREONINE-BIOSYNTHESIS;	L-threonine biosynthesis;	2	2	2.7.1.39	1
HOMOSER-THRESYN-PWY	THREONINE-BIOSYNTHESIS;	L-threonine biosynthesis;	2	2	4.2.3.1	3
PWY0-1300	Sugars-And-Polysaccharides-Degradation;	2-<I>O</I>-&alpha;-mannosyl-D-glycerate degradation;	2	1	3.1.1.-	4
ECASYN-PWY	Lipopolysaccharide-Biosynthesis; Super-Pathways;	enterobacterial common antigen biosynthesis;	7	7	1.1.1.-	1
ECASYN-PWY	Lipopolysaccharide-Biosynthesis; Super-Pathways;	enterobacterial common antigen biosynthesis;	7	7	2.3.1.-	2
ECASYN-PWY	Lipopolysaccharide-Biosynthesis; Super-Pathways;	enterobacterial common antigen biosynthesis;	7	7	2.4.1.-	1
ECASYN-PWY	Lipopolysaccharide-Biosynthesis; Super-Pathways;	enterobacterial common antigen biosynthesis;	7	7	2.6.1.-	1
ECASYN-PWY	Lipopolysaccharide-Biosynthesis; Super-Pathways;	enterobacterial common antigen biosynthesis;	7	7	2.7.7.24	3
ECASYN-PWY	Lipopolysaccharide-Biosynthesis; Super-Pathways;	enterobacterial common antigen biosynthesis;	7	7	4.2.1.46	3
ECASYN-PWY	Lipopolysaccharide-Biosynthesis; Super-Pathways;	enterobacterial common antigen biosynthesis;	7	7	5.1.3.14	1
PWY-5664	Tetrahydrobiopterin-Biosynthesis;	<i>erythro</i>-tetrahydrobiopterin biosynthesis II;	3	2	3.5.4.16	2
PWY-5664	Tetrahydrobiopterin-Biosynthesis;	<i>erythro</i>-tetrahydrobiopterin biosynthesis II;	3	2	4.2.3.12	1
PWY-2582	Brassinosteroid-Biosynthesis;	brassinosteroid biosynthesis II;	6	3	1.14.-.-	5
PWY-2582	Brassinosteroid-Biosynthesis;	brassinosteroid biosynthesis II;	6	3	1.14.13.-	3
PWY-2582	Brassinosteroid-Biosynthesis;	brassinosteroid biosynthesis II;	6	3	1.3.99.-	1
PWY-6406	Salicylate-Biosynthesis;	salicylate biosynthesis I;	2	2	4.2.99.-	2
PWY-6406	Salicylate-Biosynthesis;	salicylate biosynthesis I;	2	2	5.4.4.2	1
PWY-6403	Polysaccharides-Biosynthesis;	carrageenan biosynthesis;	1	1	2.5.1.-	2
PANTO-PWY	Pantothenate-Biosynthesis;	phosphopantothenate biosynthesis I;	3	3	1.1.1.169	3
PANTO-PWY	Pantothenate-Biosynthesis;	phosphopantothenate biosynthesis I;	3	3	2.1.2.11	1
PANTO-PWY	Pantothenate-Biosynthesis;	phosphopantothenate biosynthesis I;	3	3	6.3.2.1	1
P662-PWY	AROMATIC-COMPOUNDS-DEGRADATION;	dibenzofuran degradation;	3	2	1.13.11.-	3
P662-PWY	AROMATIC-COMPOUNDS-DEGRADATION;	dibenzofuran degradation;	3	2	1.14.12.-	2
PWY-5041	S-adenosyl-L-methionine-cycle;	<i>S</i>-adenosyl-L-methionine cycle II;	4	3	2.1.1.-	3
PWY-5041	S-adenosyl-L-methionine-cycle;	<i>S</i>-adenosyl-L-methionine cycle II;	4	3	2.5.1.6	3
PWY-5041	S-adenosyl-L-methionine-cycle;	<i>S</i>-adenosyl-L-methionine cycle II;	4	3	3.3.1.1	2
PWY-3781	AEROBIC-RESPIRATION; Electron-Transfer;	aerobic respiration I (cytochrome c);	4	4	1.10.2.2	2
PWY-3781	AEROBIC-RESPIRATION; Electron-Transfer;	aerobic respiration I (cytochrome c);	4	4	1.3.5.1	6
PWY-3781	AEROBIC-RESPIRATION; Electron-Transfer;	aerobic respiration I (cytochrome c);	4	4	1.6.5.3	1
PWY-3781	AEROBIC-RESPIRATION; Electron-Transfer;	aerobic respiration I (cytochrome c);	4	4	1.9.3.1	2
SOPHOROSYLOXYDOCOSANOATE-SYN-PWY	Lipid-Biosynthesis;	sophorolipid biosynthesis;	2	1	2.3.1.-	2
ARGDEG-III-PWY	ARGININE-DEG;	L-arginine degradation IV (arginine decarboxylase/agmatine deiminase pathway);	3	2	3.5.1.53	1
ARGDEG-III-PWY	ARGININE-DEG;	L-arginine degradation IV (arginine decarboxylase/agmatine deiminase pathway);	3	2	4.1.1.19	2
PWY-5892	Menaquinone-Biosynthesis;	menaquinol-12 biosynthesis;	2	1	2.1.1.163	2
PWY0-1334	AEROBIC-RESPIRATION; Electron-Transfer;	NADH to cytochrome <i>bd</i> oxidase electron transfer I;	2	1	1.6.5.3	1
PWY-3722	Betaine-Biosynthesis;	glycine betaine biosynthesis II (Gram-positive bacteria);	2	2	1.1.1.1	4
PWY-3722	Betaine-Biosynthesis;	glycine betaine biosynthesis II (Gram-positive bacteria);	2	2	1.2.1.8	2
PWY0-1317	Lactaldehyde-Degradation;	L-lactaldehyde degradation (aerobic);	1	1	1.2.1.22	1
GLUTAMINDEG-PWY	GLUTAMINE-DEG;	L-glutamine degradation I;	1	1	3.5.1.2	1
PWY-5785	Polyprenyl-Biosynthesis;	di-<i>trans</i>,poly-<i>cis</i>-undecaprenyl phosphate biosynthesis;	1	1	2.5.1.31	4
PWY-6477	GIBBERELLINS-DEGRADATION; Gibberellin-Inactivation; Metabolic-Clusters;	gibberellin inactivation II (methylation);	1	1	2.1.1.-	3
PWY-5988			1	1	3.4.11.1	6
PWY-5198	Cofactor-Biosynthesis;	factor 420 biosynthesis;	3	3	2.5.1.77	2
PWY-5198	Cofactor-Biosynthesis;	factor 420 biosynthesis;	3	3	2.7.7.68	1
PWY-5198	Cofactor-Biosynthesis;	factor 420 biosynthesis;	3	3	2.7.8.28	2
P23-PWY	Reductive-TCA-Cycles;	reductive TCA cycle I;	10	7	1.1.1.37	4
P23-PWY	Reductive-TCA-Cycles;	reductive TCA cycle I;	10	7	1.3.99.1	1
P23-PWY	Reductive-TCA-Cycles;	reductive TCA cycle I;	10	7	2.7.9.2	4
P23-PWY	Reductive-TCA-Cycles;	reductive TCA cycle I;	10	7	4.1.1.31	1
P23-PWY	Reductive-TCA-Cycles;	reductive TCA cycle I;	10	7	4.2.1.2	3
P23-PWY	Reductive-TCA-Cycles;	reductive TCA cycle I;	10	7	4.2.1.3	7
P23-PWY	Reductive-TCA-Cycles;	reductive TCA cycle I;	10	7	6.2.1.5	3
LCYSDEG-PWY	CYSTEINE-DEG;	L-cysteine degradation II;	1	1	4.4.1.1	1
GLYCOLYSIS-E-D	Energy-Metabolism; Super-Pathways;	superpathway of glycolysis and the Entner-Doudoroff pathway;	15	12	1.2.1.12	1
GLYCOLYSIS-E-D	Energy-Metabolism; Super-Pathways;	superpathway of glycolysis and the Entner-Doudoroff pathway;	15	12	2.7.1.11	2
GLYCOLYSIS-E-D	Energy-Metabolism; Super-Pathways;	superpathway of glycolysis and the Entner-Doudoroff pathway;	15	12	2.7.1.40	4
GLYCOLYSIS-E-D	Energy-Metabolism; Super-Pathways;	superpathway of glycolysis and the Entner-Doudoroff pathway;	15	12	2.7.2.3	7
GLYCOLYSIS-E-D	Energy-Metabolism; Super-Pathways;	superpathway of glycolysis and the Entner-Doudoroff pathway;	15	12	2.7.9.2	4
GLYCOLYSIS-E-D	Energy-Metabolism; Super-Pathways;	superpathway of glycolysis and the Entner-Doudoroff pathway;	15	12	3.1.3.11	3
GLYCOLYSIS-E-D	Energy-Metabolism; Super-Pathways;	superpathway of glycolysis and the Entner-Doudoroff pathway;	15	12	4.1.2.13	5
GLYCOLYSIS-E-D	Energy-Metabolism; Super-Pathways;	superpathway of glycolysis and the Entner-Doudoroff pathway;	15	12	4.1.2.14	1
GLYCOLYSIS-E-D	Energy-Metabolism; Super-Pathways;	superpathway of glycolysis and the Entner-Doudoroff pathway;	15	12	4.2.1.11	2
GLYCOLYSIS-E-D	Energy-Metabolism; Super-Pathways;	superpathway of glycolysis and the Entner-Doudoroff pathway;	15	12	4.2.1.12	2
GLYCOLYSIS-E-D	Energy-Metabolism; Super-Pathways;	superpathway of glycolysis and the Entner-Doudoroff pathway;	15	12	5.3.1.1	4
GLYCOLYSIS-E-D	Energy-Metabolism; Super-Pathways;	superpathway of glycolysis and the Entner-Doudoroff pathway;	15	12	5.3.1.9	2
ILEUSYN-PWY	ISOLEUCINE-SYN;	L-isoleucine biosynthesis I (from threonine);	5	5	1.1.1.86	3
ILEUSYN-PWY	ISOLEUCINE-SYN;	L-isoleucine biosynthesis I (from threonine);	5	5	2.2.1.6	1
ILEUSYN-PWY	ISOLEUCINE-SYN;	L-isoleucine biosynthesis I (from threonine);	5	5	2.6.1.42	9
ILEUSYN-PWY	ISOLEUCINE-SYN;	L-isoleucine biosynthesis I (from threonine);	5	5	4.2.1.9	2
ILEUSYN-PWY	ISOLEUCINE-SYN;	L-isoleucine biosynthesis I (from threonine);	5	5	4.3.1.19	4
PWY-6537	4-Aminobutyraye-Degradation;	4-aminobutanoate degradation II;	2	1	1.2.1.-	1
PWY-6054	Dimethylsulfoniopropionate-Biosynthesis;	dimethylsulfoniopropanoate biosynthesis I (Wollastonia);	2	1	1.2.1.3	4
PWY-5130	2-Oxobutanoate-Degradation; Super-Pathways;	2-oxobutanoate degradation I;	3	3	5.1.99.1	2
PWY-5130	2-Oxobutanoate-Degradation; Super-Pathways;	2-oxobutanoate degradation I;	3	3	5.4.99.2	4
PWY-5130	2-Oxobutanoate-Degradation; Super-Pathways;	2-oxobutanoate degradation I;	3	3	6.4.1.3	2
CYSTEINE-DEG-PWY	CYSTEINE-DEG;	L-cysteine degradation I;	2	1	2.6.1.1	6
CATECHOL-ORTHO-CLEAVAGE-PWY	Catechol-Degradation;	catechol degradation to &beta;-ketoadipate;	4	3	1.13.11.1	1
CATECHOL-ORTHO-CLEAVAGE-PWY	Catechol-Degradation;	catechol degradation to &beta;-ketoadipate;	4	3	3.1.1.24	1
CATECHOL-ORTHO-CLEAVAGE-PWY	Catechol-Degradation;	catechol degradation to &beta;-ketoadipate;	4	3	5.5.1.1	1
PWY0-1347	ANAEROBIC-RESPIRATION; Electron-Transfer;	NADH to trimethylamine <i>N</i>-oxide electron transfer;	2	1	1.6.5.-	1
PWY-5890	Menaquinone-Biosynthesis;	menaquinol-10 biosynthesis;	2	1	2.1.1.163	2
PWY-5641	Nitro-Toluene-Degradation;	2-nitrotoluene degradation;	2	2	1.13.11.2	1
PWY-5641	Nitro-Toluene-Degradation;	2-nitrotoluene degradation;	2	2	3.7.1.-	1
PWY0-1312	Acetate-Formation;	acetate and ATP formation from acetyl-CoA I;	2	2	2.3.1.8	2
PWY0-1312	Acetate-Formation;	acetate and ATP formation from acetyl-CoA I;	2	2	2.7.2.1	4
PWY-5298	LYSINE-DEG;	L-lysine degradation VI;	2	1	1.2.1.31	2
PWY-5353	Arachidonate-Biosynthesis;	arachidonate biosynthesis I (6-desaturase, lower eukaryotes);	1	1	1.14.19.-	3
PWY-6465			2	1	1.14.14.-	1
PWY-5173	Acetyl-CoA-Biosynthesis; Super-Pathways;	superpathway of acetyl-CoA biosynthesis;	4	3	1.2.4.1	1
PWY-5173	Acetyl-CoA-Biosynthesis; Super-Pathways;	superpathway of acetyl-CoA biosynthesis;	4	3	1.8.1.4	8
PWY-5173	Acetyl-CoA-Biosynthesis; Super-Pathways;	superpathway of acetyl-CoA biosynthesis;	4	3	2.3.1.12	6
PHOSLIPSYN-PWY	Phospholipid-Biosynthesis; Super-Pathways;	superpathway of phospholipid biosynthesis I (bacteria);	9	7	1.1.1.94	7
PHOSLIPSYN-PWY	Phospholipid-Biosynthesis; Super-Pathways;	superpathway of phospholipid biosynthesis I (bacteria);	9	7	2.3.1.51	1
PHOSLIPSYN-PWY	Phospholipid-Biosynthesis; Super-Pathways;	superpathway of phospholipid biosynthesis I (bacteria);	9	7	2.7.7.41	3
PHOSLIPSYN-PWY	Phospholipid-Biosynthesis; Super-Pathways;	superpathway of phospholipid biosynthesis I (bacteria);	9	7	2.7.8.-	1
PHOSLIPSYN-PWY	Phospholipid-Biosynthesis; Super-Pathways;	superpathway of phospholipid biosynthesis I (bacteria);	9	7	2.7.8.5	3
PHOSLIPSYN-PWY	Phospholipid-Biosynthesis; Super-Pathways;	superpathway of phospholipid biosynthesis I (bacteria);	9	7	2.7.8.8	1
PHOSLIPSYN-PWY	Phospholipid-Biosynthesis; Super-Pathways;	superpathway of phospholipid biosynthesis I (bacteria);	9	7	3.1.3.27	1
PWY-5342	Glycan-Pathways; Oligosaccharides-Biosynthesis;	ajugose biosynthesis I (galactinol-dependent);	1	1	2.4.1.-	1
PWY-5481	Pyruvate-Lactate-Fermentation;	pyruvate fermentation to (<i>S</i>)-lactate;	1	1	1.1.1.27	3
DARABCAT-PWY	D-Arabinose-Degradation;	D-arabinose degradation II;	3	2	2.7.1.47	1
DARABCAT-PWY	D-Arabinose-Degradation;	D-arabinose degradation II;	3	2	5.1.3.1	3
PWY-5857	Ubiquinone-Biosynthesis;	ubiquinol-10 biosynthesis (prokaryotic);	5	3	2.1.1.-	3
PWY-5857	Ubiquinone-Biosynthesis;	ubiquinol-10 biosynthesis (prokaryotic);	5	3	2.1.1.64	3
PWY-5857	Ubiquinone-Biosynthesis;	ubiquinol-10 biosynthesis (prokaryotic);	5	3	4.1.1.-	3
CHLOROPHYLL-SYN	Chlorophyllide-a-Biosynthesis;	3,8-divinyl-chlorophyllide <i>a</i> biosynthesis I (aerobic, light-dependent);	8	6	1.3.1.75	1
CHLOROPHYLL-SYN	Chlorophyllide-a-Biosynthesis;	3,8-divinyl-chlorophyllide <i>a</i> biosynthesis I (aerobic, light-dependent);	8	6	1.3.3.3	2
