#Enzyme_id	Name	Count	Count_pct	Abund	Abund_pct	Abund_DLM2	Abund_pct_DLM2	Abund_GEM2	Abund_pct_GEM2	Abund_LCM1	Abund_pct_LCM1	Abund_PLM2	Abund_pct_PLM2
3.5.2.3	"Dihydroorotase."	3	0.03	145.97	0.01	3.14	0.00	0.18	0.00	142.35	0.02	0.29	0.00
5.5.1.2	"3-carboxy-cis,cis-muconate cycloisomerase."	2	0.02	58.27	0.00	0.03	0.00	3.88	0.00	53.54	0.01	0.82	0.00
2.6.1.18	"Beta-alanine--pyruvate transaminase."	1	0.01	202.80	0.01	0.00	0.00	0.43	0.00	202.04	0.02	0.33	0.00
1.8.4.12	"Peptide-methionine (R)-S-oxide reductase."	4	0.04	201.23	0.01	10.53	0.01	16.67	0.01	171.43	0.02	2.60	0.00
1.2.1.8	"Betaine-aldehyde dehydrogenase."	2	0.02	282.69	0.02	0.34	0.00	1.01	0.00	280.58	0.03	0.76	0.00
4.3.3.6	"Pyridoxal 5'-phosphate synthase (glutamine hydrolyzing)."	2	0.02	34.10	0.00	0.00	0.00	0.00	0.00	34.10	0.00	0.01	0.00
2.1.1.269	"Dimethylsulfoniopropionate demethylase."	1	0.01	25.03	0.00	0.13	0.00	0.10	0.00	24.72	0.00	0.09	0.00
6.2.1.3	"Long-chain-fatty-acid--CoA ligase."	9	0.09	642.72	0.04	20.47	0.02	7.42	0.00	612.67	0.07	2.16	0.00
3.5.1.124	"Protein deglycase."	2	0.02	170.87	0.01	8.18	0.01	0.63	0.00	161.31	0.02	0.74	0.00
1.1.1.36	"Acetoacetyl-CoA reductase."	3	0.03	141.33	0.01	8.15	0.01	3.67	0.00	128.44	0.01	1.07	0.00
7.2.2.4	"ABC-type Na(+) transporter."	1	0.01	12.82	0.00	0.00	0.00	0.02	0.00	11.46	0.00	1.33	0.00
7.6.2.2	"ABC-type xenobiotic transporter."	1	0.01	78.70	0.01	7.86	0.01	0.06	0.00	70.54	0.01	0.25	0.00
2.6.-.-	"Transferring nitrogenous groups."	2	0.02	233.80	0.01	0.12	0.00	0.65	0.00	232.38	0.03	0.66	0.00
6.3.4.3	"Formate--tetrahydrofolate ligase."	2	0.02	111.63	0.01	8.25	0.01	0.15	0.00	102.89	0.01	0.34	0.00
2.3.1.37	"5-aminolevulinate synthase."	1	0.01	209.74	0.01	0.01	0.00	0.50	0.00	208.87	0.02	0.36	0.00
1.6.5.5	"NADPH:quinone reductase."	2	0.02	119.99	0.01	0.36	0.00	4.54	0.00	113.79	0.01	1.31	0.00
3.1.3.85	"Glucosyl-3-phosphoglycerate phosphatase."	1	0.01	91.39	0.01	0.33	0.00	0.61	0.00	90.02	0.01	0.43	0.00
3.1.11.2	"Exodeoxyribonuclease III."	5	0.05	563.83	0.04	17.30	0.01	3.52	0.00	536.73	0.06	6.27	0.00
2.5.1.30	"Heptaprenyl diphosphate synthase."	2	0.02	99.72	0.01	8.13	0.01	0.07	0.00	89.87	0.01	1.66	0.00
5.3.1.8	"Mannose-6-phosphate isomerase."	4	0.04	346.59	0.02	0.17	0.00	0.97	0.00	344.64	0.04	0.81	0.00
6.2.1.26	"o-succinylbenzoate--CoA ligase."	1	0.01	29.33	0.00	0.02	0.00	3.64	0.00	24.90	0.00	0.78	0.00
3.4.21.92	"Endopeptidase Clp."	2	0.02	1894.97	0.12	325.55	0.25	585.21	0.27	94.85	0.01	889.36	0.29
5.4.2.10	"Phosphoglucosamine mutase."	2	0.02	73.07	0.00	0.00	0.00	0.15	0.00	71.55	0.01	1.37	0.00
1.1.98.2	"Glucose-6-phosphate dehydrogenase (coenzyme-F420)."	2	0.02	55.47	0.00	1.41	0.00	0.07	0.00	53.60	0.01	0.39	0.00
2.1.2.5	"Glutamate formimidoyltransferase."	1	0.01	13.13	0.00	0.00	0.00	0.02	0.00	11.70	0.00	1.41	0.00
7.1.1.-	"Hydron translocation or charge separation linked to oxidoreductase reactions."	51	0.49	6445.33	0.41	340.38	0.27	603.43	0.28	4587.70	0.50	913.84	0.30
1.1.1.136	"UDP-N-acetylglucosamine 6-dehydrogenase."	1	0.01	13.13	0.00	0.00	0.00	0.02	0.00	11.70	0.00	1.41	0.00
4.1.3.4	"Hydroxymethylglutaryl-CoA lyase."	2	0.02	204.87	0.01	0.23	0.00	0.42	0.00	203.78	0.02	0.44	0.00
3.5.1.41	"Chitin deacetylase."	1	0.01	23.90	0.00	0.00	0.00	0.00	0.00	23.89	0.00	0.00	0.00
2.3.1.9	"Acetyl-CoA C-acetyltransferase."	5	0.05	135.18	0.01	2.42	0.00	6.98	0.00	122.82	0.01	2.96	0.00
5.1.1.20	"L-Ala-D/L-Glu epimerase."	1	0.01	29.10	0.00	0.00	0.00	0.28	0.00	28.76	0.00	0.07	0.00
2.4.99.12	"Lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase."	1	0.01	25.63	0.00	0.02	0.00	3.34	0.00	21.51	0.00	0.75	0.00
6.4.1.3	"Propionyl-CoA carboxylase."	2	0.02	114.24	0.01	8.38	0.01	0.22	0.00	105.29	0.01	0.35	0.00
2.5.1.19	"3-phosphoshikimate 1-carboxyvinyltransferase."	2	0.02	93.79	0.01	5.15	0.00	20.04	0.01	65.86	0.01	2.73	0.00
2.5.1.90	"All-trans-octaprenyl-diphosphate synthase."	4	0.04	359.62	0.02	0.06	0.00	4.04	0.00	354.27	0.04	1.25	0.00
3.1.4.-	"Phosphoric diester hydrolases."	4	0.04	284.54	0.02	0.42	0.00	1.20	0.00	281.42	0.03	1.50	0.00
3.9.1.-	"Acting on phosphorus-nitrogen bonds."	1	0.01	59.41	0.00	0.00	0.00	0.12	0.00	59.27	0.01	0.02	0.00
2.3.1.180	"Beta-ketoacyl-[acyl-carrier-protein] synthase III."	5	0.05	188.01	0.01	12.52	0.01	1.52	0.00	171.00	0.02	2.96	0.00
5.4.2.2	"Phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)."	4	0.04	202.85	0.01	3.69	0.00	3.82	0.00	193.88	0.02	1.46	0.00
2.7.8.8	"CDP-diacylglycerol--serine O-phosphatidyltransferase."	1	0.01	37.23	0.00	0.91	0.00	0.06	0.00	36.09	0.00	0.18	0.00
3.4.21.26	"Prolyl oligopeptidase."	1	0.01	25.68	0.00	0.12	0.00	0.11	0.00	25.33	0.00	0.13	0.00
3.2.1.28	"Alpha,alpha-trehalase."	1	0.01	41.89	0.00	1.18	0.00	0.06	0.00	40.37	0.00	0.28	0.00
2.2.1.1	"Transketolase."	6	0.06	1915.98	0.12	308.96	0.24	564.15	0.26	189.35	0.02	853.52	0.28
3.2.2.31	"Adenine glycosylase."	4	0.04	1915.80	0.12	325.58	0.25	589.22	0.27	109.11	0.01	891.89	0.29
2.7.11.33	"[Pyruvate, water dikinase] kinase."	2	0.02	76.28	0.00	0.04	0.00	0.13	0.00	76.04	0.01	0.08	0.00
2.7.7.18	"Nicotinate-nucleotide adenylyltransferase."	5	0.05	407.56	0.03	2.70	0.00	1.20	0.00	401.41	0.04	2.25	0.00
6.3.5.3	"Phosphoribosylformylglycinamidine synthase."	5	0.05	188.76	0.01	2.79	0.00	0.51	0.00	183.93	0.02	1.53	0.00
5.4.3.8	"Glutamate-1-semialdehyde 2,1-aminomutase."	2	0.02	85.51	0.01	0.00	0.00	0.03	0.00	84.03	0.01	1.44	0.00
1.2.1.26	"2,5-dioxovalerate dehydrogenase."	1	0.01	89.86	0.01	0.35	0.00	0.52	0.00	88.59	0.01	0.41	0.00
3.5.1.28	"N-acetylmuramoyl-L-alanine amidase."	4	0.04	304.99	0.02	2.72	0.00	16.90	0.01	282.55	0.03	2.83	0.00
3.5.1.68	"N-formylglutamate deformylase."	2	0.02	93.78	0.01	0.01	0.00	3.65	0.00	89.19	0.01	0.92	0.00
3.7.1.3	"Kynureninase."	1	0.01	61.65	0.00	0.00	0.00	0.14	0.00	61.46	0.01	0.04	0.00
4.2.1.6	"Galactonate dehydratase."	1	0.01	40.10	0.00	0.00	0.00	0.00	0.00	40.10	0.00	0.00	0.00
1.5.1.49	"1-pyrroline-2-carboxylate reductase (NAD(P)H)."	2	0.02	220.59	0.01	0.06	0.00	3.60	0.00	215.91	0.02	1.02	0.00
5.4.2.8	"Phosphomannomutase."	2	0.02	232.27	0.01	0.27	0.00	0.81	0.00	230.44	0.03	0.75	0.00
1.3.8.-	"With a flavin as acceptor."	6	0.06	216.68	0.01	2.91	0.00	7.30	0.00	204.55	0.02	1.92	0.00
1.4.1.21	"Aspartate dehydrogenase."	1	0.01	29.10	0.00	0.00	0.00	0.28	0.00	28.76	0.00	0.07	0.00
7.6.2.11	"ABC-type polyamine transporter."	4	0.04	333.69	0.02	3.62	0.00	17.09	0.01	309.81	0.03	3.16	0.00
1.13.11.11	"Tryptophan 2,3-dioxygenase."	1	0.01	91.39	0.01	0.33	0.00	0.61	0.00	90.02	0.01	0.43	0.00
1.-.-.-	"Oxidoreductases."	56	0.54	6979.77	0.45	708.19	0.55	1215.11	0.56	3292.99	0.36	1763.48	0.58
6.3.5.2	"GMP synthase (glutamine-hydrolyzing)."	1	0.01	50.96	0.00	4.85	0.00	3.43	0.00	42.25	0.00	0.43	0.00
1.3.1.104	"Enoyl-[acyl-carrier-protein] reductase."	3	0.03	99.61	0.01	0.01	0.00	3.63	0.00	93.68	0.01	2.29	0.00
3.4.16.4	"Serine-type D-Ala-D-Ala carboxypeptidase."	16	0.15	1380.97	0.09	20.85	0.02	19.08	0.01	1334.79	0.15	6.26	0.00
5.4.99.22	"23S rRNA pseudouridine(2605) synthase."	3	0.03	186.74	0.01	10.49	0.01	0.17	0.00	175.76	0.02	0.31	0.00
3.4.13.19	"Membrane dipeptidase."	1	0.01	12.91	0.00	0.21	0.00	0.00	0.00	12.65	0.00	0.04	0.00
4.2.1.17	"Enoyl-CoA hydratase."	16	0.15	752.09	0.05	11.65	0.01	16.28	0.01	715.74	0.08	8.42	0.00
5.3.1.8 2.7.7.13	""	3	0.03	321.56	0.02	0.05	0.00	0.87	0.00	319.92	0.03	0.72	0.00
3.1.1.72	"Acetylxylan esterase."	1	0.01	49.69	0.00	2.47	0.00	0.00	0.00	47.19	0.01	0.04	0.00
1.2.1.16	"Succinate-semialdehyde dehydrogenase (NAD(P)(+))."	2	0.02	226.52	0.01	0.03	0.00	3.94	0.00	221.38	0.02	1.17	0.00
1.21.98.1	"Cyclic dehypoxanthinyl futalosine synthase."	1	0.01	105.89	0.01	7.76	0.01	0.08	0.00	97.75	0.01	0.29	0.00
1.14.16.1	"Phenylalanine 4-monooxygenase."	1	0.01	60.25	0.00	0.00	0.00	0.13	0.00	60.08	0.01	0.04	0.00
1.14.15.33	"Pikromycin synthase."	1	0.01	209.74	0.01	0.01	0.00	0.50	0.00	208.87	0.02	0.36	0.00
2.7.1.63	"Polyphosphate--glucose phosphotransferase."	1	0.01	72.38	0.00	0.00	0.00	0.02	0.00	72.33	0.01	0.03	0.00
1.6.99.3	"NADH dehydrogenase."	6	0.06	224.15	0.01	8.45	0.01	0.86	0.00	212.42	0.02	2.42	0.00
3.5.1.97	"Acyl-homoserine-lactone acylase."	1	0.01	13.73	0.00	0.00	0.00	0.01	0.00	12.06	0.00	1.66	0.00
4.2.2.n1	"Peptidoglycan lytic exotransglycosylase."	2	0.02	69.90	0.00	0.00	0.00	0.12	0.00	69.73	0.01	0.05	0.00
2.7.7.8	"Polyribonucleotide nucleotidyltransferase."	4	0.04	212.62	0.01	10.26	0.01	3.75	0.00	197.46	0.02	1.16	0.00
1.18.1.3	"Ferredoxin--NAD(+) reductase."	2	0.02	411.25	0.03	0.03	0.00	0.95	0.00	409.54	0.04	0.74	0.00
1.3.1.84	"Acrylyl-CoA reductase (NADPH)."	2	0.02	44.27	0.00	0.24	0.00	3.54	0.00	39.55	0.00	0.94	0.00
1.5.1.2	"Pyrroline-5-carboxylate reductase."	2	0.02	113.65	0.01	8.14	0.01	3.55	0.00	100.83	0.01	1.13	0.00
1.1.1.179	"D-xylose 1-dehydrogenase (NADP(+))."	1	0.01	24.70	0.00	0.10	0.00	0.07	0.00	24.44	0.00	0.09	0.00
2.7.4.3	"Adenylate kinase."	3	0.03	2036.92	0.13	325.56	0.25	585.68	0.27	234.59	0.03	891.09	0.29
2.7.7.65	"Diguanylate cyclase."	3	0.03	282.48	0.02	2.64	0.00	0.82	0.00	278.23	0.03	0.79	0.00
3.6.1.66	"XTP/dITP diphosphatase."	1	0.01	30.93	0.00	0.03	0.00	3.52	0.00	26.54	0.00	0.84	0.00
1.2.1.83	"3-succinoylsemialdehyde-pyridine dehydrogenase."	2	0.02	72.16	0.00	0.32	0.00	20.25	0.01	48.50	0.01	3.09	0.00
3.4.11.2	"Membrane alanyl aminopeptidase."	4	0.04	186.25	0.01	5.21	0.00	20.08	0.01	158.14	0.02	2.83	0.00
5.99.1.2	"Transferred entry: 5.6.2.1."	3	0.03	374.47	0.02	15.73	0.01	0.59	0.00	357.23	0.04	0.92	0.00
4.2.1.10	"3-dehydroquinate dehydratase."	1	0.01	13.13	0.00	0.00	0.00	0.02	0.00	11.70	0.00	1.41	0.00
2.7.2.8	"Acetylglutamate kinase."	6	0.06	803.18	0.05	72.00	0.06	383.73	0.18	255.78	0.03	91.66	0.03
2.1.1.170	"16S rRNA (guanine(527)-N(7))-methyltransferase."	2	0.02	56.61	0.00	0.14	0.00	3.63	0.00	51.87	0.01	0.97	0.00
5.1.3.34	"Monoglucosyldiacylglycerol epimerase."	1	0.01	71.59	0.00	0.00	0.00	0.01	0.00	71.56	0.01	0.02	0.00
1.1.1.329	"2-deoxy-scyllo-inosamine dehydrogenase."	1	0.01	72.73	0.00	0.00	0.00	0.02	0.00	72.68	0.01	0.03	0.00
2.5.1.31	"Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-"	4	0.04	173.07	0.01	10.39	0.01	4.08	0.00	157.33	0.02	1.26	0.00
2.1.1.72	"Site-specific DNA-methyltransferase (adenine-specific)."	3	0.03	109.39	0.01	1.23	0.00	20.31	0.01	84.59	0.01	3.26	0.00
1.6.5.12	"Demethylphylloquinone reductase."	1	0.01	1814.06	0.12	325.55	0.25	585.16	0.27	14.02	0.00	889.33	0.29
3.5.1.88	"Peptide deformylase."	9	0.09	689.80	0.04	9.92	0.01	8.29	0.00	667.61	0.07	3.97	0.00
6.1.1.18	"Glutamine--tRNA ligase."	2	0.02	24.32	0.00	0.30	0.00	0.35	0.00	23.35	0.00	0.32	0.00
3.2.1.21	"Beta-glucosidase."	1	0.01	13.76	0.00	0.27	0.00	0.03	0.00	13.32	0.00	0.15	0.00
2.3.1.8	"Phosphate acetyltransferase."	2	0.02	63.34	0.00	2.37	0.00	0.03	0.00	59.49	0.01	1.45	0.00
1.1.1.157	"3-hydroxybutyryl-CoA dehydrogenase."	3	0.03	119.23	0.01	0.00	0.00	0.07	0.00	116.34	0.01	2.82	0.00
3.2.2.-	"Hydrolyzing N-glycosyl compounds."	17	0.16	836.80	0.05	11.89	0.01	33.24	0.02	773.42	0.08	18.25	0.01
3.1.3.104	"5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase."	2	0.02	119.43	0.01	10.23	0.01	0.06	0.00	108.85	0.01	0.29	0.00
2.3.1.36	"D-amino-acid N-acetyltransferase."	1	0.01	42.14	0.00	0.24	0.00	16.39	0.01	23.21	0.00	2.31	0.00
1.1.1.23	"Histidinol dehydrogenase."	4	0.04	201.25	0.01	2.57	0.00	0.03	0.00	198.53	0.02	0.12	0.00
5.5.1.-	"Intramolecular lyases."	1	0.01	215.66	0.01	0.02	0.00	0.52	0.00	214.71	0.02	0.41	0.00
1.3.8.8	"Long-chain-acyl-CoA dehydrogenase."	1	0.01	27.05	0.00	0.01	0.00	3.50	0.00	22.65	0.00	0.88	0.00
3.6.3.25	"Transferred entry: 7.3.2.3."	1	0.01	21.24	0.00	0.00	0.00	0.00	0.00	21.23	0.00	0.00	0.00
7.4.2.5	"Bacterial ABC-type protein transporter."	2	0.02	144.39	0.01	0.01	0.00	0.03	0.00	144.32	0.02	0.04	0.00
1.1.1.86	"Ketol-acid reductoisomerase (NADP(+))."	3	0.03	237.71	0.02	0.09	0.00	1.05	0.00	236.02	0.03	0.55	0.00
2.7.1.56	"1-phosphofructokinase."	1	0.01	22.08	0.00	0.00	0.00	0.00	0.00	22.07	0.00	0.01	0.00
1.6.5.9	"NADH:ubiquinone reductase (non-electrogenic)."	1	0.01	72.38	0.00	0.00	0.00	0.02	0.00	72.33	0.01	0.03	0.00
5.4.3.-	"Transferring amino groups."	1	0.01	59.41	0.00	0.00	0.00	0.12	0.00	59.27	0.01	0.02	0.00
5.3.1.13	"Arabinose-5-phosphate isomerase."	1	0.01	40.10	0.00	0.00	0.00	0.00	0.00	40.10	0.00	0.00	0.00
2.7.1.15	"Ribokinase."	1	0.01	72.05	0.00	0.00	0.00	0.03	0.00	72.00	0.01	0.02	0.00
2.1.1.198	"16S rRNA (cytidine(1402)-2'-O)-methyltransferase."	1	0.01	13.15	0.00	0.26	0.00	0.00	0.00	12.83	0.00	0.06	0.00
3.-.-.-	"Hydrolases."	14	0.13	1070.30	0.07	46.65	0.04	33.18	0.02	954.78	0.10	35.69	0.01
2.1.3.9	"N-acetylornithine carbamoyltransferase."	1	0.01	556.01	0.04	58.03	0.05	377.67	0.18	31.97	0.00	88.34	0.03
1.7.2.2	"Nitrite reductase (cytochrome; ammonia-forming)."	2	0.02	74.50	0.00	1.55	0.00	0.09	0.00	72.43	0.01	0.43	0.00
2.3.1.191	"UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase."	1	0.01	191.30	0.01	0.01	0.00	0.40	0.00	190.55	0.02	0.34	0.00
3.1.26.3	"Ribonuclease III."	2	0.02	129.85	0.01	0.03	0.00	0.09	0.00	129.65	0.01	0.08	0.00
3.1.21.2	"Deoxyribonuclease IV."	2	0.02	53.88	0.00	2.37	0.00	0.02	0.00	50.07	0.01	1.42	0.00
3.6.1.7	"Acylphosphatase."	1	0.01	13.57	0.00	0.23	0.00	0.01	0.00	13.23	0.00	0.10	0.00
4.2.1.113	"o-succinylbenzoate synthase."	3	0.03	112.35	0.01	0.12	0.00	0.16	0.00	110.26	0.01	1.81	0.00
1.3.99.29	"Phytoene desaturase (zeta-carotene-forming)."	1	0.01	72.80	0.00	0.00	0.00	0.01	0.00	72.76	0.01	0.02	0.00
2.7.1.23	"NAD(+) kinase."	11	0.11	499.81	0.03	15.24	0.01	7.85	0.00	474.85	0.05	1.87	0.00
1.3.98.3	"Coproporphyrinogen dehydrogenase."	2	0.02	58.28	0.00	9.94	0.01	4.99	0.00	39.87	0.00	3.48	0.00
2.7.1.24	"Dephospho-CoA kinase."	6	0.06	316.86	0.02	24.92	0.02	8.51	0.00	279.11	0.03	4.32	0.00
6.3.2.47	"Dapdiamide synthase."	1	0.01	21.24	0.00	0.00	0.00	0.00	0.00	21.23	0.00	0.00	0.00
2.7.11.-	"Protein-serine/threonine kinases."	1	0.01	49.69	0.00	2.47	0.00	0.00	0.00	47.19	0.01	0.04	0.00
2.6.1.13	"Ornithine aminotransferase."	2	0.02	186.58	0.01	6.94	0.01	2.36	0.00	176.20	0.02	1.10	0.00
4.1.99.3	"Deoxyribodipyrimidine photo-lyase."	5	0.05	225.05	0.01	8.49	0.01	0.29	0.00	215.77	0.02	0.49	0.00
2.7.1.71	"Shikimate kinase."	2	0.02	203.51	0.01	0.00	0.00	0.49	0.00	202.67	0.02	0.35	0.00
2.3.1.-	"Transferring groups other than amino-acyl groups."	24	0.23	1456.90	0.09	25.75	0.02	9.69	0.00	1415.85	0.15	5.62	0.00
2.7.7.23 2.3.1.157	""	2	0.02	266.96	0.02	2.49	0.00	0.66	0.00	263.11	0.03	0.70	0.00
3.4.14.13	"Gamma-D-glutamyl-L-lysine dipeptidyl-peptidase."	1	0.01	49.61	0.00	0.56	0.00	18.40	0.01	27.66	0.00	2.99	0.00
3.1.1.99	"6-deoxy-6-sulfogluconolactonase."	1	0.01	215.66	0.01	0.02	0.00	0.52	0.00	214.71	0.02	0.41	0.00
6.3.4.5	"Argininosuccinate synthase."	8	0.08	1035.40	0.07	71.92	0.06	387.40	0.18	483.54	0.05	92.54	0.03
1.2.1.31	"L-aminoadipate-semialdehyde dehydrogenase."	2	0.02	69.49	0.00	0.03	0.00	0.09	0.00	67.84	0.01	1.53	0.00
2.3.1.35	"Glutamate N-acetyltransferase."	5	0.05	458.16	0.03	14.13	0.01	6.25	0.00	434.30	0.05	3.48	0.00
3.4.11.1	"Leucyl aminopeptidase."	6	0.06	2071.95	0.13	327.02	0.26	604.13	0.28	247.22	0.03	893.58	0.29
2.4.1.346	"Phosphatidyl-myo-inositol dimannoside synthase."	1	0.01	72.38	0.00	0.00	0.00	0.02	0.00	72.33	0.01	0.03	0.00
1.4.1.9	"Leucine dehydrogenase."	8	0.08	335.79	0.02	20.53	0.02	1.64	0.00	309.08	0.03	4.53	0.00
4.2.1.17 5.3.3.8 1.1.1.35 5.1.2.3	""	1	0.01	22.08	0.00	0.00	0.00	0.00	0.00	22.07	0.00	0.01	0.00
2.7.4.1	"Polyphosphate kinase."	8	0.08	2060.86	0.13	328.50	0.26	592.51	0.28	248.72	0.03	891.13	0.29
2.7.-.-	"Transferring phosphorus-containing groups."	8	0.08	291.24	0.02	31.26	0.02	11.38	0.01	236.25	0.03	12.35	0.00
2.7.7.6	"DNA-directed RNA polymerase."	7	0.07	2129.15	0.14	328.22	0.26	601.84	0.28	305.93	0.03	893.16	0.29
7.-.-.-	"Translocases."	1	0.01	49.69	0.00	2.47	0.00	0.00	0.00	47.19	0.01	0.04	0.00
3.4.21.102	"C-terminal processing peptidase."	5	0.05	428.58	0.03	7.47	0.01	0.72	0.00	419.78	0.05	0.62	0.00
1.3.1.98	"UDP-N-acetylmuramate dehydrogenase."	1	0.01	25.63	0.00	0.02	0.00	3.34	0.00	21.51	0.00	0.75	0.00
1.3.8.12	"(2S)-methylsuccinyl-CoA dehydrogenase."	1	0.01	42.83	0.00	0.30	0.00	16.61	0.01	23.61	0.00	2.31	0.00
1.5.99.14	"6-hydroxypseudooxynicotine dehydrogenase."	1	0.01	92.16	0.01	0.32	0.00	0.58	0.00	90.77	0.01	0.49	0.00
5.4.4.2	"Isochorismate synthase."	1	0.01	73.16	0.00	0.00	0.00	0.01	0.00	73.10	0.01	0.04	0.00
2.1.2.11	"3-methyl-2-oxobutanoate hydroxymethyltransferase."	1	0.01	37.23	0.00	0.91	0.00	0.06	0.00	36.09	0.00	0.18	0.00
2.6.1.85	"Aminodeoxychorismate synthase."	2	0.02	68.87	0.00	0.04	0.00	0.15	0.00	67.20	0.01	1.49	0.00
2.6.1.52	"Phosphoserine transaminase."	2	0.02	268.02	0.02	4.86	0.00	3.90	0.00	258.41	0.03	0.85	0.00
2.3.3.13	"2-isopropylmalate synthase."	1	0.01	25.47	0.00	0.12	0.00	0.14	0.00	25.10	0.00	0.12	0.00
4.2.1.49	"Urocanate hydratase."	1	0.01	27.05	0.00	0.01	0.00	3.50	0.00	22.65	0.00	0.88	0.00
2.4.1.332	"1,2-alpha-glucosylglycerol phosphorylase."	1	0.01	26.43	0.00	0.12	0.00	0.11	0.00	26.14	0.00	0.05	0.00
5.1.3.23	"UDP-2,3-diacetamido-2,3-dideoxyglucuronic acid 2-epimerase."	1	0.01	37.25	0.00	0.78	0.00	0.04	0.00	36.21	0.00	0.22	0.00
1.1.1.27	"L-lactate dehydrogenase."	3	0.03	165.91	0.01	10.50	0.01	0.34	0.00	154.72	0.02	0.35	0.00
2.5.1.18	"Glutathione transferase."	4	0.04	155.17	0.01	0.53	0.00	20.13	0.01	131.24	0.01	3.26	0.00
2.7.1.11	"6-phosphofructokinase."	2	0.02	146.61	0.01	10.13	0.01	0.08	0.00	136.07	0.01	0.33	0.00
3.5.3.6	"Arginine deiminase."	1	0.01	59.33	0.00	0.00	0.00	0.11	0.00	59.17	0.01	0.04	0.00
3.4.21.107	"Peptidase Do."	6	0.06	177.54	0.01	12.07	0.01	5.64	0.00	154.92	0.02	4.91	0.00
5.1.99.5	"Hydantoin racemase."	1	0.01	23.90	0.00	0.00	0.00	0.00	0.00	23.89	0.00	0.00	0.00
3.1.3.3	"Phosphoserine phosphatase."	1	0.01	217.06	0.01	0.01	0.00	0.47	0.00	216.16	0.02	0.42	0.00
1.18.1.2	"Ferredoxin--NADP(+) reductase."	4	0.04	1908.85	0.12	285.31	0.22	587.28	0.27	136.62	0.01	899.62	0.30
2.1.1.163	"Demethylmenaquinone methyltransferase."	2	0.02	99.42	0.01	8.13	0.01	0.08	0.00	89.64	0.01	1.58	0.00
2.6.1.-	"Transaminases."	1	0.01	40.73	0.00	2.37	0.00	0.00	0.00	38.32	0.00	0.04	0.00
1.6.5.3	"Transferred entry: 7.1.1.2."	1	0.01	74.07	0.00	0.00	0.00	0.01	0.00	74.05	0.01	0.01	0.00
3.5.1.16	"Acetylornithine deacetylase."	1	0.01	25.03	0.00	0.13	0.00	0.10	0.00	24.72	0.00	0.09	0.00
3.1.6.4	"N-acetylgalactosamine-6-sulfatase."	1	0.01	12.91	0.00	0.21	0.00	0.00	0.00	12.65	0.00	0.04	0.00
2.4.2.29	"tRNA-guanine(34) transglycosylase."	3	0.03	115.69	0.01	2.39	0.00	0.39	0.00	111.48	0.01	1.42	0.00
2.4.99.16	"Starch synthase (maltosyl-transferring)."	1	0.01	41.89	0.00	1.18	0.00	0.06	0.00	40.37	0.00	0.28	0.00
5.3.1.9	"Glucose-6-phosphate isomerase."	2	0.02	88.81	0.01	0.00	0.00	0.15	0.00	88.61	0.01	0.05	0.00
2.4.2.45	"Decaprenyl-phosphate phosphoribosyltransferase."	1	0.01	41.89	0.00	1.18	0.00	0.06	0.00	40.37	0.00	0.28	0.00
1.14.11.33	"DNA oxidative demethylase."	2	0.02	80.65	0.01	0.00	0.00	0.12	0.00	80.50	0.01	0.03	0.00
3.1.26.5	"Ribonuclease P."	2	0.02	51.58	0.00	7.31	0.01	1.02	0.00	41.09	0.00	2.16	0.00
4.2.3.5	"Chorismate synthase."	3	0.03	272.61	0.02	0.04	0.00	0.50	0.00	271.67	0.03	0.40	0.00
2.4.1.180	"Lipopolysaccharide N-acetylmannosaminouronosyltransferase."	2	0.02	1814.16	0.12	282.97	0.22	590.60	0.27	41.57	0.00	899.01	0.30
3.4.14.-	"Dipeptidyl-peptidases and tripeptidyl-peptidases."	1	0.01	72.73	0.00	0.00	0.00	0.02	0.00	72.68	0.01	0.03	0.00
2.4.1.58	"Lipopolysaccharide glucosyltransferase I."	1	0.01	49.69	0.00	2.47	0.00	0.00	0.00	47.19	0.01	0.04	0.00
2.1.1.199	"16S rRNA (cytosine(1402)-N(4))-methyltransferase."	5	0.05	310.57	0.02	11.01	0.01	0.59	0.00	298.16	0.03	0.82	0.00
7.1.1.1	"Proton-translocating NAD(P)(+) transhydrogenase."	5	0.05	118.70	0.01	0.34	0.00	8.16	0.00	108.38	0.01	1.81	0.00
4.1.3.32	"2,3-dimethylmalate lyase."	1	0.01	29.10	0.00	0.00	0.00	0.28	0.00	28.76	0.00	0.07	0.00
2.3.1.n4	"1-acyl-sn-glycerol-3-phosphate acyltransferase."	2	0.02	127.32	0.01	10.49	0.01	0.06	0.00	116.49	0.01	0.28	0.00
2.5.1.141	"Heme o synthase."	5	0.05	327.85	0.02	9.96	0.01	1.99	0.00	309.67	0.03	6.23	0.00
2.1.1.176	"16S rRNA (cytosine(967)-C(5))-methyltransferase."	4	0.04	167.31	0.01	2.68	0.00	16.89	0.01	144.01	0.02	3.73	0.00
2.5.1.16	"Spermidine synthase."	1	0.01	68.00	0.00	0.00	0.00	0.14	0.00	67.82	0.01	0.03	0.00
